id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
613,TimberART,SIA TimberART,"Lāčplēša iela 20, Riga, LV-1011, Latvia",Latvia,LVA,Riga,https://www.timberart.lv,,42,50,200,wood,50000,125000,56.9518,24.1208,homes,"[""https://timberart.lv/image/cache/catalog/category-images/Majaslapai_IMG_0334-0x0.jpg"",""https://timberart.lv/image/cache/catalog/category-images/Pirtsmajas_1lapa1a-0x0.jpg"",""https://timberart.lv/image/cache/catalog/category-images/Karkasi_proj2-0x0.jpg"",""https://timberart.lv/image/cache/catalog/category-images/kemp_lapai_labs3-0x0.jpg"",""https://timberart.lv/image/cache/catalog/category-images/kubl1-0x0.jpg""]","[https://timberart.lv/image/cache/catalog/category-images/IMG_pt-28_CUT2-50x50.png, https://timberart.lv/image/cache/catalog/category-images/5k4_pirts_front2-50x50.png, https://timberart.lv/image/cache/catalog/category-images/pirts_ovala_350_4_LAPAI2-50x50.png, https://timberart.lv/image/cache/catalog/category-images/pirts-ar-terasi-50x50.png, https://timberart.lv/image/cache/catalog/category-images/Pirtsmajas_1lapa1a-0x0.jpg]","[50,200]",1000,"Tradicionāla dizaina termokoka pirts mājas ar visām ierastajām ērtībām. Klasiskas savā izskatā, bet mūsdienīgas, pateicoties izmantotajiem materiāliem. Ilgmūžīgas un ekonomiskas termokoka frēzbrusu pirts mājas.","Traditional design thermowood sauna house with all the usual amenities. Classic in their appearance, but modern thanks to the materials used. Long-lasting and economical thermal wood mill sauna houses."
615,Akso-Haus,Akso-Haus OÜ,"Kesk tee 5, Kumna küla, Harku vald, Harju maakond, 76614, Estonia",Estonia,EST,Harju,https://aksohaus.ee,,41,28,150,wood,40000,133500,59.3727,24.5564,homes,"[""https://investor.ee/wp-content/uploads/2024/12/geocphrcfi.jpg""]",,"[28,150]",1500,"Kinnisvara- ja ehitusvaldkonnas on moodulmajad viimastel aastatel tõusnud üheks oluliseks trendiks. Tehases ette valmistatud moodulid võimaldavad majad püstitada kiiremini, kuluefektiivsemalt ja sageli ka keskkonnasõbralikumalt kui traditsiooniline ehitus. Investorile pakub see mitmeid võimalusi – aga ka mitmeid ohukohti. Vaatame, millele tasub tähelepanu pöörata ning kuidas hinnata moodulmaja projekti investeerimisvaatepunktist. Mis on&hellip;","In the field of real estate and construction, modular houses have become an important trend in recent years. Factory-prepared modules allow houses to be erected faster, more cost-effectively and often more environmentally friendly than traditional construction. It offers the investor several opportunities - but also several dangers. Let's see what is worth paying attention to and how to evaluate a modular house project from an investment point of view. What is…"
616,Harmet,Harmet OÜ,"Linnuse 1, Kumna, 76614 Harjumaa, Estonia",Estonia,EST,Harjumaa,https://www.harmet.ee,https://www.harmet.ee/,8,20,150,wood,15000,102000,59.3524,24.4864,homes,,,"[20,150]",1200,Harmet Modular Houses toodab moodulmaju ehk ruumelemente 1997.,Harmet Modular Houses produces modular houses or room elements in 1997.
617,Matek,Matek AS,"Allika tee 2, Saku, 75501, Estonia",Estonia,EST,Harju maakond,https://www.matek.ee,https://www.matek.ee/project/slottet/,29,60,200,wood,50000,156000,59.286433,24.6428,homes,"[""https://www.matek.ee/wp-content/uploads/2024/01/Screenshot-2024-01-18-at-14.41.37.png"",""https://www.matek.ee/wp-content/uploads/2017/07/4-scaled.jpg"",""https://www.matek.ee/wp-content/uploads/2017/07/ab-1-scaled.jpg"",""https://www.matek.ee/wp-content/uploads/2017/07/DSC_6612-scaled.jpg"",""https://www.matek.ee/wp-content/uploads/2017/07/01fasade-scaled.jpg""]",,"[60,200]",1200,ELEMENTS & MODULAR HOUSES Matek is the oldest and most experienced prefabricated timber frame house producer in Estonia,ELEMENTS & MODULAR HOUSES Matek is the oldest and most experienced prefabricated timber frame house producer in Estonia
618,Q-haus,Q-haus Baltic OÜ,"Betooni 6, Tallinn, 11415, Estonia",Estonia,EST,Harju maakond,https://www.qhaus.eu,,24,73.9,73.9,wood,50000,110850,59.431632,24.784849,homes,"[""https://qhaus.eu/wp-content/uploads/2017/08/video_schot.jpg"",""https://qhaus.eu/wp-content/uploads/2017/08/vestre_11_31_bw-1920x1080.jpg"",""https://qhaus.eu/wp-content/uploads/2017/08/vestre_11_09-1920x1080.jpeg"",""https://qhaus.eu/wp-content/uploads/2017/08/IMG_0006-1920x1080.jpeg"",""https://qhaus.eu/wp-content/uploads/2017/08/svingveien_11_02.jpg""]",,[73.9],1500,"CompactLiving is a turn-key modular house producer, based in Estonia. Our timber-frame structures are manufactured according the most strict Standards in Europe.","CompactLiving is a turn-key modular house producer, based in Estonia. Our timber-frame structures are manufactured according the most strict Standards in Europe."
619,EstNor,EstNor OÜ,"Männiku tee 96, 11216 Tallinn, Estonia",Estonia,EST,Harjumaa,https://www.estnor.ee,,12,50,200,wood,50000,125000,59.376757,24.727983,homes,"[""https://www.estnor.ee/wp-content/uploads/2023/04/E3_KH_1664-2-1920x700.jpg""]",,"[50,200]",1000,,
621,Timbeco,OÜ Timbeco Woodhouse,"Põrguvälja tee 25, Lehetu küla, Saue vald, 76402, Estonia",Estonia,EST,Harju County,https://timbeco.ee,https://timbeco.ee/en/portfolio/modular-apartment-vestermyrveien/,68,28,91,CLT,50000,71400,59.1391,24.5487,homes,"[""https://timbeco.ee/en/wp-content/uploads/sites/7/2023/09/Vester1_edited.jpg""]",,"[28,91]",1200,Elementmajad ja puitelementidest lahendused tagavad täpse ehituse ja kõrge kvaliteedi.&quot;,"Prefab houses and solutions made of wooden elements ensure precise construction and high quality."""
623,Avrame,Avrame OÜ,"Punane tn 56, 13619 Tallinn, Estonia",Estonia,EST,Harju maakond,https://www.avrame.com,https://www.avrame.com/series/trio,88,23,120,wood,17700,46475,59.438213,24.830491,homes,,,"[23,120]",650,Explore the world of A-frame kit homes at Avrame.com. Find customizable and energy-efficient A-frame kit homes perfect for any landscape.,Explore the world of A-frame kit homes at Avrame.com. Find customizable and energy-efficient A-frame kit homes perfect for any landscape.
624,Ritsu,Ritsu AS,"Tehase 21, Viljandi, 71020, Estonia",Estonia,EST,Viljandi,https://www.ritsu.ee,,50,50,200,wood,50000,150000,58.3668,25.5954,homes,,,"[50,200]",1200,Ritsu kaubamärgi all on ligi 30 aasta jooksul toodetud rohkem kui 4000 hoonet. Ettevõtte tootevalikusse kuuluvad ümar- ja nelikantpalkmajad.,"More than 4,000 buildings have been produced under the Ritsu brand in nearly 30 years. The company's product range includes round and square log houses."
625,Finnlog,Finnlog OÜ,"Kopli 25, Tallinn, 10412, Estonia",Estonia,EST,Harju maakond,https://www.finnlog.ee,,163,40,300,wood,50000,204000,59.44817,24.70836,homes,,,"[40,300]",1200,"Finnlogil on 20 aastat kogemust täispuidust liimpalkmajade ja CLT-elementmajade müügi, disaini ning ehitusega. Tutvu näidisprojektidega!","Finnlog has 20 years of experience in the sale, design and construction of solid wood glulam houses and CLT prefabricated houses. Check out the sample projects!"
626,Greencube,Greencube OÜ,"Pirni 12, Tallinn, 10617, Estonia",Estonia,EST,Harju maakond,https://greencube.ee,,18,19.92,50,wood,25900,46549,59.4263826,24.6964014,homes,"[""https://www.greencube.ee/wp-content/uploads/2025/03/IMG_9008-scaled222.jpg"",""https://www.greencube.ee/wp-content/uploads/2025/03/IMG_303811-scaled.jpg"",""https://greencube.ee/wp-content/uploads/2022/05/CB3B674A-1C7B-447C-A152-A59A998935D0-1-1024x620.jpg""]",,"[19.92,50]",1331,"GreencCube on element-ja moodulmaja tehas. Otsid uut sauna, suvilat või kodu? Siis oled Sa õiges kohas. Täna tellid, homme kolid sisse!","GreencCube is an element and modular house factory. Looking for a new sauna, cottage or home? Then you are in the right place. Order today, move in tomorrow!"
627,Welement,Welement AS,"Suur-Sõjamäe 37A, Tallinn, 11415, Estonia",Estonia,EST,Harju maakond,https://welement.ee,https://welement.ee/solutions,2,50,150,CLT,50000,120000,59.432029,24.799058,homes,"[""https://welement.ee/static/3980ed93f13069a235604c988ac39551/fbcd5/grid-1-3.png"",""https://welement.ee/static/736497a31567b3837a206d6e0a643c40/fbcd5/grid-3-2.png"",""https://welement.ee/static/e9c32453c9ab7239989c0ab1c104bbcf/8cb4c/holmenkollen.png"",""https://welement.ee/static/82c9ee7bcea62b766b07f6d29bc4f4a7/8cb4c/nyby.png"",""https://welement.ee/static/03e77f6291805bd6a04c968895388226/8cb4c/drobak.png""]",,"[50,150]",1200,"Welement is an offsite timber construction partner helping contractors, engineers and developers innovate the building industry.","Welement is an offsite timber construction partner helping contractors, engineers and developers innovate the building industry."
628,Contern Group,Contern S.A.,"Z.A.E. Triangle Vert, L-5691 Ellange, Luxembourg",Luxembourg,LUX,Canton Luxembourg,https://www.contern.lu,,,,,concrete,,,49.5824,6.2111,panels,,,,,Du lundi au vendredi de 08:15 à 11:30 et de 13:30 à 16:30 ou sur rendez-vous entre 07:00 et 08:15 et 16:30 et 18:30,Monday to Friday from 8:15 a.m. to 11:30 a.m. and from 1:30 p.m. to 4:30 p.m. or by appointment between 7:00 a.m. and 8:15 a.m. and 4:30 p.m. and 6:30 p.m.
629,Rubner Haus,Rubner Haus S.p.A.,"Via Nazionale, 4, 39030 Chienes BZ, Italy",Italy,ITA,South Tyrol,https://www.haus.rubner.com,,20,60,400,wood,120000,506000,46.799,11.8281,homes,,"[https://www.rubner.com/wp-content/uploads/2026/01/r62-3669-1024x1280.jpg, https://www.rubner.com/wp-content/uploads/2024/12/unbenannt.png]","[60,400]",2200,"30.000 gebaute Holzhäuser, über 60 Jahre Erfahrung: Wir bauen Ihnen ein Fertighaus aus Holz, ganz nach Ihren Wünschen – schnell, sicher und umweltfreundlich.","30,000 built wooden houses, over 60 years of experience: We will build you a prefabricated wooden house according to your wishes - quickly, safely and environmentally friendly."
635,Al Sahel Contracting Company,Al Sahel Contracting Company LLC,"Al Sahel Building, Al Muroor Street, 2nd Street, Al Dhafrah, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,أبو ظبي,https://www.alsahelcon.com,https://www.alsahelcon.com/ongoing-projects,71,,,steel,,,24.0124127,52.9213012,homes,"[""https://www.alsahelcon.com/storage/524/Untitled-8.jpg""]",,,,"We deliver Explore More LinkedIn About Us Welcome to ASCC LLC (Al Sahel Contracting Company) We are part of the Khalifa Juma Al Nabooda Group Al Sahel Contracting Company LLC (ASCC), part of the Khalifa Juma Al Nabooda Group, is a UAE-based contracting firm established in 1976.","We deliver Explore More LinkedIn About Us Welcome to ASCC LLC (Al Sahel Contracting Company) We are part of the Khalifa Juma Al Nabooda Group Al Sahel Contracting Company LLC (ASCC), part of the Khalifa Juma Al Nabooda Group, is a UAE-based contracting firm established in 1976."
647,DuBox,DuBox Precast Products Industrial LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubox.me,https://www.dubox.me/projects/,12,130000,130000,concrete,,,24.9968326,55.1208099,homes,"[""https://www.dubox.me/wp-content/uploads/2015/11/projects-banner2-scaled.jpg"",""https://www.dubox.me/wp-content/uploads/2015/10/ruwais-villa3.jpg"",""https://www.dubox.me/wp-content/uploads/2016/02/modular-construction.jpg"",""https://www.dubox.me/wp-content/uploads/2021/08/DUBOXX.png"",""https://www.dubox.me/wp-content/uploads/2021/08/DSC04890-scaled.jpg""]",,[130000],,"DuBox is a modular design and offsite concrete construction company with over 130,000 square meters constructed in the GCC.","DuBox is a modular design and offsite concrete construction company with over 130,000 square meters constructed in the GCC."
649,Prefab UAE,,"Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.prefabuae.com,,,,,concrete,,,25.125063,55.2183603,homes,"[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2024/07/photo-collage.png.png?media=1751091902"",""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/09/am-internationaljpeg-6502947ab5b4c.webp?media=1751091902"",""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2024/02/DSC06509-1-2048x1536.jpg?media=1751091902"",""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2024/07/250637076_3057127631182287_3072960219937218009_n.jpg?media=1751091902""]",,,,"Schools Recreational Camp For Ecoventure The Schools Recreational Camp For Ecoventure, designed and built by Prefab UAE, offers an exciting mix of learning, adventure, and teamwork activities for students. Discover Prefab Excellence Empowering Growth with Prefabricated Solutions Building the Future with Prefabricated Solutions As we commemorate the UAE’s Independence Day on 2nd December, we reflect","Schools Recreational Camp For Ecoventure The Schools Recreational Camp For Ecoventure, designed and built by Prefab UAE, offers an exciting mix of learning, adventure, and teamwork activities for students. Discover Prefab Excellence Empowering Growth with Prefabricated Solutions Building the Future with Prefabricated Solutions As we commemorate the UAE’s Independence Day on 2nd December, we reflect"
650,Speed House Group,Speed House Group of Companies,"Speed House Building, Al Khabaisi, Deira, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.speedhouse.com,https://www.speedhouse.com/projects-all.php?ptype=1,21,,,concrete,,,25.3814091,55.4802702,homes,"[""https://www.speedhouse.com/img/sliders/prefab-solutions.jpg""]",,,,Speed House Group of Companies - Since 1974 Speed House Group - Since 1974,Speed House Group of Companies - Since 1974 Speed House Group - Since 1974
651,Byldis Middle East,Byldis Middle East FZE,"Locht 126, 5504 RP Veldhoven, Netherlands",Netherlands,NLD,North Brabant,https://www.byldis.com,,,,,concrete,,,51.3893709,5.3791139,panels,"[""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_Home_Header_812x812_02-812x812.jpg"",""https://byldis.com/wp-content/uploads/2025/12/byldis-werkwijze-alles-in-huis-812x812.jpg""]",,,,Byldis | Prefab bouwsystemen voor toekomstbestendig bouwen. Sneller. Slimmer. Samen.,Byldis | Prefab building systems for future-proof construction. Faster. Smarter. Together.
652,Gulf Precast,Gulf Precast Concrete Co. LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.gulfprecast.ae,,,,,concrete,,,24.9968326,55.1208099,panels,,,,,,
653,Algeco,Algeco Group,"8th Floor, 262 High Holborn, London, WC1V 7NA, United Kingdom",United Kingdom,GBR,England,https://www.algeco.com,,3,,,steel,,,51.5177095,-0.1171367,homes,"[""https://www.algeco.com/sites/default/files/2023-12/Canberra-Health-2.jpeg""]",,,,"Modular space solutions for rental and sale A market-leading supplier of portable and modular buildings across the UK and Europe, offering your organisation the perfect space to work, learn or live. Faster, smarter, modular Combining unrivalled skill and adaptability, we enable people to work more productively, improve their quality of life, and enhance their learning. We design and deliver whatever our customers need, whenever and wherever they need it.","Modular space solutions for rental and sale A market-leading supplier of portable and modular buildings across the UK and Europe, offering your organisation the perfect space to work, learn or live. Faster, smarter, modular Combining unrivalled skill and adaptability, we enable people to work more productively, improve their quality of life, and enhance their learning. We design and deliver whatever our customers need, whenever and wherever they need it."
655,Elematic,,,Finland,FIN,Pirkanmaa,https://www.elematic.com,https://www.elematic.com/solutions/production-lines/,,,,concrete,,,61.1777445,23.8701904,panels,,,,,Transforming construction together with leading precast solutions,Transforming construction together with leading precast solutions
667,Hitech Modular Buildings,Hitech Modular Buildings LLC,"Building 7, Dubai Investment Park, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.hitechmodular.com,,5,50,200,steel,150000,375000,24.9744463,55.2119145,homes,,,"[50,200]",3000,,
668,Emaar Industries & Investments,Emaar Industries & Investments (P.S.C.),"Emaar Square, Building 2, Downtown Dubai, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.eii.ae,https://www.eii.ae/en/portfolio/,,,,concrete,,,25.193318,55.279619,panels,,,,,"To build on our track record of successful partnerships, setting ourselves apart by taking strategic, operational and financial initiatives aimed at strengthening our partners' competitive position.","To build on our track record of successful partnerships, setting ourselves apart by taking strategic, operational and financial initiatives aimed at strengthening our partners' competitive position."
669,Al Futtaim Construction,Al Futtaim Engineering and Technologies,"Al Futtaim Group Building, Dubai Festival City, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alfuttaim.com,https://www.alfuttaim.com/articles/al-futtaim-technologies-partners-with-convozen/,64,,,concrete,,,25.224522,55.352435,homes,"[""https://www.alfuttaim.com/wp-content/uploads/sites/22/2026/02/1024-x-640__ConvoZen.jpg?w=1024""]",,,,"Discover Al-Futtaim’s diverse offerings from automotive, retail, &amp; real estate to health, finance, &amp; education. Join us in enriching lives today!","Discover Al-Futtaim’s diverse offerings from automotive, retail, & real estate to health, finance, & education. Join us in enriching lives today!"
670,Dubai Precast,Dubai Precast LLC,"Dubai Industrial City, Saih Shuaib, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubaiprecast.com,,,,,concrete,,,25.0173,55.209,panels,,,,,,
674,Emirates Beton,Emirates Beton Ready Mix LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.emiratesbeton.com/,https://www.emiratesbeton.com/eb_products,54,,,concrete,,,25.3140805,55.4146956,homes,"[""https://www.emiratesbeton.com/img/ent/corp.jpg"",""https://www.emiratesbeton.com/img/products/sc.jpg"",""https://www.emiratesbeton.com/img/products/cc.jpg"",""https://www.emiratesbeton.com/img/products/gc.jpg""]",,,,"--> Expert. Innovative. Solid. Exceptional Service Exceeding Expectations Our team is devoted to offering eco-conscious, innovative, and effective engineering solutions for our communities in the concrete industry.","--> Expert. Innovative. Solid. Exceptional Service Exceeding Expectations Our team is devoted to offering eco-conscious, innovative, and effective engineering solutions for our communities in the concrete industry."
675,Al Hamra Group,Al Hamra Group LLC,,United Arab Emirates,ARE,Ras Al Khaimah,https://www.alhamra.ae,https://www.alhamra.ae/projects/,56,,,concrete,,,25.6840768,55.823078,homes,,,,,"Al Hamra | Leading Real Estate Developer in Ras Al Khaimah, UAE","Al Hamra | Leading Real Estate Developer in Ras Al Khaimah, UAE"
683,Al Shafar Steel Engineering LLC,Al Shafar Steel Engineering LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.asse.ae,,,,,steel,,,25.3140805,55.4146956,panels,,,,,,
685,Affinity by Vantem,,,United States,USA,California,http://www.affinitybuildingsystems.com/,,,,,composite,,,37.4863239,-122.232523,homes,,,,,,
686,Apex Homes,"Apex Homes of PA, LLC",,United States,USA,Colorado,http://www.apexhomesofpa.com/,https://www.apexhomesofpa.com/resources/why-modular/,192,,,wood,,,39.6985782,-104.8076695,homes,"[""https://www.apexhomesofpa.com/wp-content/uploads/2024/12/why-modular-crane-1000.jpg"",""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/March24-HOTM-left-portrait-e185ac28b57ad260eaa95d9ccf85f444-.jpg""]","[""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Ranch-landscape-0d3007a9d1df99efbe7a66c4e403ec36-.jpg"",""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Cape-landscape-9a7bf27b81e193551c21502588719e28-.jpg"",""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-TwoStory-landscape-8ce3f4ac0e05bf9155071b6707c23f98-.jpg"",""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Chalet-landscape-f66eaea364683e5992f0ee0800a2d168-.jpg"",""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-UrbanLiving-landscape-ba7317dac611ad60db66fc6c93df67b9-.jpg""]",,,Building a new home? Start with Apex: we have a selection of modular home floor plans and contractors to build the home of your dreams. Start today.,Building a new home? Start with Apex: we have a selection of modular home floor plans and contractors to build the home of your dreams. Start today.
687,Blue Ridge Log Cabins,"Blue Ridge Log Cabins, LLC","625 East Frontage Road, Campobello, SC 29322, USA",United States,USA,South Carolina,http://www.blueridgelogcabins.com/,,9,,,wood,,,35.170512,-82.145052,homes,,,,,,
689,Buckhorn Builders,,"Millersburg, OH, United States",United States,USA,Ohio,https://www.buckhornbuilders.com/,https://www.buckhornbuilders.com/models/custom-modular-home,39,,,wood,,,40.5545,-81.9176,homes,"[""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cab830c7d1c54568674990_Custom-Modular-Home-MAIN.jpg"",""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cab7a992f3c5db8dfdbc86_Custom-Modular-Home-1.jpg"",""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cab7aa5d1ad184fed75a8a_Custom-Modular-Home-2.jpg"",""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cab7a975540d248a91c064_Custom-Modular-Home-3.jpg"",""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cab7a980a85dca163b1b3e_Custom-Modular-Home-4.jpg""]",,,,"Buckhorn Builders has perfected building log homes to customer specifications. Our expert staff will work closely with you, throughout the entire process, to build your dream home.","Buckhorn Builders has perfected building log homes to customer specifications. Our expert staff will work closely with you, throughout the entire process, to build your dream home."
690,Cavco Homes,"Cavco Industries, Inc.",,Canada,CAN,Ontario,https://www.cavcohomes.com/,,,,,wood,,,43.407247,-80.29807,homes,,,,,,
691,Champion Homes,,,Switzerland,CHE,Fribourg/Freiburg,http://www.championhomes.com/,http://www.championhomes.com/brands,91,27.9,37.2,wood,,,46.70668,7.03206,homes,,,"[27.9,37.2]",,"View floor plans and photos of quality manufactured, modular and mobile homes and park model RVs by Champion Homes. Find a Champion Homes manufactured, mobile and modular homes for sale through a dealer near you.","View floor plans and photos of quality manufactured, modular and mobile homes and park model RVs by Champion Homes. Find a Champion Homes manufactured, mobile and modular homes for sale through a dealer near you."
692,Fading West,"Fading West Development, LLC","Buena Vista, Colorado, United States",United States,USA,Colorado,http://www.fadingwestdevelopment.com/,http://www.fadingwestdevelopment.com/projects,101,,,steel,,,38.8422175,-106.131027,homes,"[""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/1708549410879-T2JKGOJ4QKCBR3FCXKF9/TSG-Ilium-PhaseI-Exterior2.jpeg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/5f19e34a-f5be-4d94-9dbb-eb93af2507b7/Craig-19.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/1702324617594-5TAK3VSKQKR71RJM0MGP/waterview+cover.png?format=2500w"",""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/1712943075934-RHMCOPPJMPYQU0GOU3WN/01_Fading_West_Community_The_Farm_2.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/1729283148210-40M0JCYVAREMC7XTBX64/Image+%289%29.jpg?format=2500w""]",,,,"Meet Fading West, a leading modular construction company in Colorado. Discover how our experts help build communities. Contact us today to start your project!","Meet Fading West, a leading modular construction company in Colorado. Discover how our experts help build communities. Contact us today to start your project!"
693,Fairmont Homes,"Fairmont Homes, LLC","2181 East Market Street, Nappanee, IN 46550, United States",United States,USA,Indiana,https://www.fairmonthomes.com/,,,,,wood,,,41.443095,-86.00117,homes,,,,,,
695,Heritage Homes of Nebraska,"Heritage Homes of Nebraska, Inc.","3100 W Havens Avenue, Mitchell, NE 69357, USA",United States,USA,Nebraska,http://heritagehomesofne.com/,,,,,wood,,,41.945851,-103.822856,homes,,,,,,
696,Huntington Homes,"Huntington Homes, Inc.","344 Fassett Rd., East Montpelier, VT 05651, United States",United States,USA,Vermont,http://www.huntingtonhomesvt.com/,,51,,,wood,,,44.287159,-72.493358,homes,,,,,"Custom Modular Home Construction At It&#039;s Best! New England, Vermont, New Hampshire, Maine, Massachusetts, New York, Connecticut, and Rhode Island - Prefabricated Modular homes and custom modular home construction.","Custom Modular Home Construction At It&#039;s Best! New England, Vermont, New Hampshire, Maine, Massachusetts, New York, Connecticut, and Rhode Island - Prefabricated Modular homes and custom modular home construction."
697,Icon Legacy,,,United States,USA,Pennsylvania,http://www.iconlegacy.com/,http://www.iconlegacy.com/product-guide,90,119.75,508.73,wood,,,40.7892247,-76.8730733,homes,"[""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1679250acb91b6ce3c72a_exterior-min.jpg"",""https://cdn.prod.website-files.com/679210312567580e522699fd/67c167922abf7178287fcdb4_interior-min.jpg"",""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1679250acb91b6ce3c726_kitchen-min.jpg"",""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1679299b0eb75de693d25_bathroom-min.jpg"",""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1679255548ffc0d09f00b_electrical-min.jpg""]","[""https://cdn.prod.website-files.com/679210312567580e522699fd/67c16792501473c4103db67f_floor-coverings-min.jpg""]","[119.75,508.73]",,"Icon Legacy manufactures precision-built modular homes for builders and developers across the East Coast. Discover faster, more efficient building solutions.","Icon Legacy manufactures precision-built modular homes for builders and developers across the East Coast. Discover faster, more efficient building solutions."
698,Impact Housing,,,United States,USA,California,http://www.impacthousing.global/,,,,,steel,,,34.051466,-118.25165,homes,,,,,,
699,Ironwood Homes,,,Canada,CAN,New Brunswick / Nouveau-Brunswick,http://www.ironwoodhomesinc.ca/,http://www.ironwoodhomesinc.ca/home,74,,,wood,,,46.1539217,-67.6027117,homes,"[""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/6b218031-b7d2-467e-b16a-a767aff06442/Ironwood+Manufactured+Homes+Slide+Show.pptx.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/b2be5498-f5a3-4ae0-a1fa-8be86dc36189/MODULAR-1.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/d62db33b-67a3-4436-bd65-9eb83a3d7dba/MODULAR-2.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/d9bd0832-6d50-4e4b-a7cc-3037e3d72591/MODULAR-3.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/6293bf52-9a09-49ef-8fec-05c45b95cca7/MODULAR-4.jpg?format=2500w""]","[https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/1c9bc7a1-53e5-4fee-94c2-e8f67e1500dc/Ashcroft+3D.png, https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/20a27c8c-24ff-4f30-a8e8-f0a8f4aacd75/Option+A+-+View+3.jpg]",,,"Build your custom home with the trusted modular builders at Ironwood and fall in love with the comfort, quality + safety of your new dream home. Come see what we can custom build for you!","Build your custom home with the trusted modular builders at Ironwood and fall in love with the comfort, quality + safety of your new dream home. Come see what we can custom build for you!"
700,Asahi Kasei Homes,Asahi Kasei Homes Corp.,"1-105 Kanda Jinbocho, Chiyoda-ku, Tokyo 101-8101, Japan",Japan,JPN,Tokyo,http://www.asahi-kasei.co.jp/asahi/en/aboutasahi/homes/,http://www.asahi-kasei.co.jp/services_products/homes_construction/,7,,,steel,,,35.696233,139.758605,homes,,,,,"We are advancing with a high-earnings operational structure and strong brand recognition in the Japanese urban homes market. Our business structure is being transformed to create synergies through further expansion of order-built homes operations, expansion of remodeling, real estate, and financial services, and development of new business.","We are advancing with a high-earnings operational structure and strong brand recognition in the Japanese urban homes market. Our business structure is being transformed to create synergies through further expansion of order-built homes operations, expansion of remodeling, real estate, and financial services, and development of new business."
