id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
641,Al Fara'a Construction Group,Al Fara'a General Contracting Company LLC,"Al Fara'a Tower, Al Fara'a Street, Al Nahyan, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.alfaraagroup.com,,,,,concrete,,,10.0,0.0,,,
642,Amana Contracting & Steel Buildings,Amana Contracting & Steel Buildings LLC,"Building 7, Mussafah Industrial Area, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.amanabuildings.com,,,,,steel,,,24.373808,54.4879389,industrial,"[""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/R3_03351-1-1920x1281.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/DSC_3782-Sep-17-20-1920x1281.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/dubox-site-2-1920x1440.png.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/03/0M6A6918-1920x1191.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/03/img-4.jpg.webp""]",
643,Pivot Engineering & General Contracting,Pivot Engineering & General Contracting Co. LLC,"Pivot Tower, Al Bateen, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.pivot.ae,,,,,,,,24.4881757,54.3549462,,,
644,Unibuild Group,Unibuild Group LLC,"Building 123, Airport Road, Al Mushrif, Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.unibuildgroup.com,,5.0,45.0,250.0,steel,150000.0,3000.0,24.4881757,54.3549462,,"[""https://img1.wsimg.com/isteam/ip/29ae36b9-82d1-4584-b07b-c4d407fb2ce1/Unibuild-Logo-With-Strapline-FINAL.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=h:500,cg:true""]",
645,Gulf Precast Concrete Co.,,,United Arab Emirates,ARE,Abu Dhabi,https://www.gulfprecast.ae/,,,,,concrete,,,24.4881757,54.3549462,industrial,,
646,Advanced Construction Technology Services,Advanced Construction Technology Services LLC,"Electra Street, Al Markaziyah, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.acts-int.com,,,,,,,,24.4773291,54.3527945,industrial,,
647,DuBox,DuBox Precast Products Industrial LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubox.me,,,130000.0,130000.0,concrete,,,24.9968326,55.1208099,home,"[""https://www.dubox.me/wp-content/uploads/2019/03/Engineered2-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2019/03/modular-construction2-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2019/03/modular-manufacturing-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2021/08/dubox1.png"", ""https://www.dubox.me/wp-content/uploads/2021/08/DSC04890-scaled.jpg""]",
648,Karmod Prefabricated Technologies,Karmod Prefabricated Technologies FZE,"Building 7, Dubai Airport Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://karmod.ae/,,5.0,45.0,150.0,steel,150000.0,2000.0,25.2610452,55.3729259,home,"[""https://karmod.ae/images/menu/kapak/modern-steel-frame-homes.jpg"", ""https://karmod.ae/images/menu/kapak/prefab-homes.jpg"", ""https://karmod.ae/images/menu/kapak/البيوت-الجاهزة.jpg"", ""https://karmod.ae/images/menu/kapak/بيوت-جاهزة-للبيع.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-houses.jpg""]","[""https://karmod.ae/images/menu/kapak/prefabricated-homes-technical-specifications.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-model-houses-photos.jpg""]"
649,Prefab UAE,,"Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.prefabuae.com,,,,,steel,,,25.125063,55.2183603,home,"[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-01-at-8.18.51-AM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-04-at-2.05.39-PM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/09/Prefab-Solution.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2024/07/photo-collage.png.png?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/19-2-309x363.webp?media=1751091902""]",
650,Speed House Group,Speed House Group of Companies,"Speed House Building, Al Khabaisi, Deira, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.speedhouse.com,,,,,steel,,,25.3814091,55.4802702,home,,
651,Byldis Middle East,Byldis Middle East FZE,"Dubai Silicon Oasis, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.byldis.com,,,,,concrete,,,25.1212,55.3917,panels,"[""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_Home_Header_812x812_02-812x812.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443Totaalconcep-1.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443Enkelschalig-1.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443HybridePrefab.jpg"", ""https://byldis.com/wp-content/uploads/2025/11/heidelberg-Byldis.jpg""]",
652,Gulf Precast,Gulf Precast Concrete Co. LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.gulfprecast.ae,,,,,concrete,,,24.9968326,55.1208099,,,
653,Algeco,Algeco Group,"Jebel Ali Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.algeco.com,,,,,steel,,,25.0102931,55.0878277,industrial,"[""https://www.algeco.com/sites/default/files/2023-12/Canberra-Health-2.jpeg""]",
654,Red Sea Housing Services,Red Sea Housing Services Company,"Office 105, Building 12, Dubai Design District, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.redseahousing.com,,,,,steel,,,25.1883375,55.2974839,industrial,,
655,Elematic,,,United Arab Emirates,ARE,Dubai,https://www.elematic.com,,,,,concrete,,,61.1777445,23.8701904,panels,,
657,Emirates Building Systems,Emirates Building Systems Co LLC,"Dubai Investments Park, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.ebsl.com,,,,,steel,,,25.002396,55.172058,industrial,"[""https://www.ebsl.com/assets/images/products/product01.jpg"", ""https://www.ebsl.com/assets/images/products/product02.jpg"", ""https://www.ebsl.com/assets/images/products/product04.jpg"", ""https://www.ebsl.com/assets/images/products/product03.jpg"", ""https://www.ebsl.com/assets/images/products/steel-decking.jpg""]",
658,Cladtech International,Cladtech International LLC,"Dubai Investment Park 2, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.cladtech-int.com,,,,,composite,,,24.9744463,55.2119145,industrial,"[""https://www.cladtech-int.com/uploads/project/hero_image/134/landing_Al_Fattan_1.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/131/landing_KAFD_4.10_2.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/130/landing_KAFD_1.11_3.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/128/landing_Prince_Mohammad_Bin_Abdulaziz_Int_Airport_1.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/133/landing_Tamkeen_Tower_1.jpg""]",
659,BK Gulf LLC,BK Gulf LLC,"Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.bkgulf.com,,,,,,,,25.125063,55.2183603,industrial,"[""https://www.bkgulf.com/images/librariesprovider2/our-projects/gulf-img-01.jpg?sfvrsn=4802bbd7_1"", ""https://www.bkgulf.com/images/librariesprovider2/our-projects/gulf-img-02.jpg?sfvrsn=7166d9ab_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/banner-img-02.jpg?sfvrsn=2b1603cf_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/new-banner-3.jpg?sfvrsn=c28985f9_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/banner-slid-img-2.jpg?sfvrsn=708b1c7e_1""]",
660,Al Shirawi Contracting Company,Al Shirawi Contracting Company LLC,"Al Shirawi Contracting Company LLC, Al Quoz Industrial Area 4, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alshirawi.com/,,,,,,,,25.124893,55.230428,,,
661,Danube Homes,Danube Building Materials FZCO,"Jebel Ali Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.danubehome.com,,,,,composite,,,25.010656,55.061838,,,
662,Cemex Topmix,Cemex Topmix LLC,"Ras Al Khor Industrial Area 2, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.cemex.ae,,,,,concrete,,,25.1762818,55.3630256,panels,,
667,Hitech Modular Buildings,Hitech Modular Buildings LLC,"Building 7, Dubai Investment Park, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.hitechmodular.com,,5.0,50.0,200.0,steel,150000.0,3000.0,24.9744463,55.2119145,home,,
668,Emaar Industries & Investments,Emaar Industries & Investments (P.S.C.),"Emaar Square, Building 2, Downtown Dubai, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.eii.ae,,,,,,,,25.193318,55.279619,,,
669,Al Futtaim Construction,Al Futtaim Engineering and Technologies,"Al Futtaim Group Building, Dubai Festival City, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alfuttaim.com,,,,,,,,25.224522,55.352435,,,
670,Dubai Precast,Dubai Precast LLC,"Dubai Industrial City, Saih Shuaib, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubaiprecast.com,,,,,concrete,,,25.0173,55.209,,,
673,National Industries Park,Economic Zones World,"National Industries Park, Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.jafza.ae/en/national-industries-park,,,,,,,,25.123379,55.230341,industrial,,
674,Emirates Beton,Emirates Beton Ready Mix LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.emiratesbeton.com/,,,,,concrete,,,25.3140805,55.4146956,,,
675,Al Hamra Group,Al Hamra Group LLC,,United Arab Emirates,ARE,Sharjah,https://www.alhamra.ae,,,,,,,,25.35628,55.38912,home,"[""https://www.alhamra.ae/media/rkipmlry/al-hamra-village-1-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/lk5h2unt/falcon-island-3.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/zaondxk3/bab-al-bahr-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/kvvfutjt/mr-2-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/nxelgma1/waldorf-astoria-1-min.jpg?width=475&height=398""]",
676,Bee'ah Prefabricated Solutions,Bee'ah Prefabricated Solutions LLC,"Bee'ah Headquarters, Al Sa'ada Street, Al Rahmaniya Area, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.beeah.ae,,,,,steel,,,25.343672,55.458986,,"[""https://www.beeahgroup.com/wp-content/uploads/Inagugration-Image-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-1-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-2-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-5-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/2021/06/Beeah_Generic_IMG_Optimised_3-900x507-c-default.jpg""]",
678,Karmod Prefabricated Building Technologies,Karmod Prefabricated Building Technologies LLC,"Building No. 19, Al Mamzar Business Center, Al Nahda Street, Al Nahda, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.karmod.ae,,15.0,35.0,150.0,steel,50000.0,2000.0,40.901272795583,29.384355484221,home,"[""https://karmod.ae/images/menu/kapak/modern-steel-frame-homes.jpg"", ""https://karmod.ae/images/menu/kapak/prefab-homes.jpg"", ""https://karmod.ae/images/menu/kapak/البيوت-الجاهزة.jpg"", ""https://karmod.ae/images/menu/kapak/بيوت-جاهزة-للبيع.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-houses.jpg""]",
679,Al Zayed Shades & Tents,Al Zayed Shades & Tents Industry LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.alzayedshades.com,,,,,steel,,,25.3140805,55.4146956,industrial,"[""https://www.alzayedshades.com/wp-content/uploads/2018/02/carparkingshades-menu-1.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/tensile-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/refugeetents-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/tents-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/01/4-2-300x225.jpg""]",
681,Prefab UAE,Prefab Building Solutions LLC,"Office 17, Al Thiqah Building, Al Qasimia, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.prefabuae.com,,5.0,50.0,200.0,steel,12600.0,1500.0,43.0,0.0,home,"[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-01-at-8.18.51-AM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-04-at-2.05.39-PM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/09/Prefab-Solution.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/19-2-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/20-1-309x363.webp?media=1751091902""]","[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/14-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/ALC-BS-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/ALC-BG-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/18-1-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/AlC-111-309x363.webp?media=1751091902""]"
682,Mabani Steel,Mabani Steel LLC,"Plot No. 1, Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.mabanisteel.com,,,,,steel,,,25.7038927,55.7978062,industrial,"[""https://www.mabanisteel.com/assets/mabani/services1-8664b269c79ea3776c0d12eaf1d11f98022239cfb32f71d12a80acf4c1c8a6a2.jpg"", ""https://www.mabanisteel.com/assets/mabani/services2-c3d128117de57b846ca2cf82a5107b6cc38a44399b2884e7efb408ffb58d8472.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/75/thumbnail_Hamriyah_Independent_Power_Project_1.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/50/thumbnail_Avenues_Mall_Silicon_Oasis_Final.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/77/thumbnail_1.jpg""]","[""https://www.mabanisteel.com/uploads/project/hero_image/72/thumbnail_AE1-2005_GL_1-50_L-M.JPG""]"
683,Al Shafar Steel Engineering LLC,Al Shafar Steel Engineering LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.asse.ae,,,,,steel,,,25.3140805,55.4146956,industrial,,
684,Trojan General Contracting,Trojan General Contracting LLC,"Trojan Building, Sheikh Mohammed Bin Zayed Road, Al Juraina, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://trojanconstructiongroup.com,,,,,,,,25.330194,55.4036973,,,
685,Affinity by Vantem,,,,,,http://www.affinitybuildingsystems.com/,,,,,composite,,,1.0,0.0,home,"[""https://affinity.vantem.com/hs-fs/hubfs/pike-child-affinity-2024/photography/hero.jpeg?width=320&name=hero.jpeg"", ""https://affinity.vantem.com/hs-fs/hubfs/Copy%20of%20front%20exterior.png?width=1000&height=702&name=Copy%20of%20front%20exterior.png"", ""https://affinity.vantem.com/hs-fs/hubfs/before-hurricane.jpg?width=1496&height=945&name=before-hurricane.jpg"", ""https://affinity.vantem.com/hs-fs/hubfs/after-hurricane.jpg?width=1496&height=945&name=after-hurricane.jpg""]",
686,Apex Homes,"Apex Homes of PA, LLC",,United States,USA,Pennsylvania,http://www.apexhomesofpa.com/,,18.0,,,wood/timber,,,40.0,0.0,home,"[""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/BaldEagle-800x500-square-e8504b55fef3fb90b20f5f1192de3abd-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/CherrySprings-800x500-square-bfff61869ff8c3780e104a376a9fe735-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/Colton-Point-2-800x500-square-d6748450ba073e5c813a8e3564325233-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/DentonHill-800x500-square-d279bf672fff39dc0c95590df6cad9f8-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/hyner-run-new-800x500-square-d18b317e3c1e1f79cabb8f532dace673-.png""]","[""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Ranch-landscape-0d3007a9d1df99efbe7a66c4e403ec36-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Cape-landscape-9a7bf27b81e193551c21502588719e28-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-TwoStory-landscape-8ce3f4ac0e05bf9155071b6707c23f98-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-Chalet-landscape-f66eaea364683e5992f0ee0800a2d168-.jpg"", ""https://www.apexhomesofpa.com/wp-content/uploads/bb-plugin/cache/FloorPlans-UrbanLiving-landscape-ba7317dac611ad60db66fc6c93df67b9-.jpg""]"
687,Blue Ridge Log Cabins,"Blue Ridge Log Cabins, LLC","625 East Frontage Road, Campobello, SC 29322, USA",United States,USA,South Carolina,http://www.blueridgelogcabins.com/,,9.0,,,wood/timber,,,35.170512,-82.145052,home,,
689,Buckhorn Builders,,"Millersburg, OH, United States",United States,USA,Ohio,https://www.buckhornbuilders.com/,,8.0,,,wood/timber,,,40.5545,-81.9176,home,"[""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cb1ce57d381a00697f7c63_Timber-Haven-Cover-Photo.jpg"", ""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cb1bd9152593b83a83050f_Dogwood-Cover-Photo.jpg"", ""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/689b2e7ed426c3c7b288e3c1_Glacier-Main_v4.jpg"", ""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/68cb1922e161a277e20e9582_timberline-main-lg.jpg"", ""https://cdn.prod.website-files.com/5eb2cf1fb9c8434c9edb7f1d/689b38b5277a599d75904327_Sunset-Ridge-Main.jpg""]",
690,Cavco Homes,"Cavco Industries, Inc.",,Canada,CAN,,https://www.cavcohomes.com/,,,,,wood/timber,,,43.407247,-80.29807,home,,
691,Champion Homes,,,Switzerland,CHE,,http://www.championhomes.com/,,3.0,,,,,,46.70668,7.03206,home,"[""https://s7d9.scene7.com/is/image/championhomes/Exterior_%201%20Crop?wid=400&hei=246&fit=crop"", ""https://s7d9.scene7.com/is/image/championhomes/0612-MV-Champion-0017%20copy?wid=400&hei=246&fit=crop"", ""https://s7d9.scene7.com/is/image/championhomes/26-print-park-model-528-070-014%20copy?wid=400&hei=246&fit=crop"", ""https://s7d9.scene7.com/is/image/championhomes/Genesis%20510%20ADU?wid=400&hei=246&fit=crop"", ""https://s7d9.scene7.com/is/image/championhomes/0612-MV-Champion-0382_JPG%20(1)%20copy?wid=400&hei=246&fit=crop""]",
692,Fading West,"Fading West Development, LLC","Buena Vista, Colorado, United States",United States,USA,Colorado,http://www.fadingwestdevelopment.com/,,,,,,,,38.8422175,-106.131027,home,"[""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/17c7845c-35fb-4f8d-b211-5dc310f1db3c/Screen+Shot+2022-12-23+at+10.59.06+AM.jpg"", ""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/aa0c1f04-427e-4c24-977e-c0462571f27d/24.11.21+Lahaina+Homes_Liv-Connected+002.JPG"", ""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/79d888c2-155d-49fd-8e94-8e99b176253d/The+Larkspur+1.jpg"", ""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/26f23586-4c3e-46e5-96f9-6c4025b6ae3a/vail+press.jpg"", ""https://images.squarespace-cdn.com/content/v1/63bdd3cc000d021964e9129c/939a98b7-9dc0-468e-a2e7-1f94fbe464c3/Screenshot+2024-12-18+at+12.17.58%E2%80%AFPM.png""]",
693,Fairmont Homes,"Fairmont Homes, LLC","2181 East Market Street, Nappanee, IN 46550, United States",United States,USA,Indiana,https://www.fairmonthomes.com/,,,,,wood,,,41.443095,-86.00117,home,,
695,Heritage Homes of Nebraska,"Heritage Homes of Nebraska, Inc.","3100 W Havens Avenue, Mitchell, NE 69357, USA",United States,USA,Nebraska,http://heritagehomesofne.com/,,,,,wood/timber,,,41.945851,-103.822856,,,
696,Huntington Homes,"Huntington Homes, Inc.","344 Fassett Rd., East Montpelier, VT 05651, United States",United States,USA,Vermont,http://www.huntingtonhomesvt.com/,,,,,,,,44.287159,-72.493358,home,,
697,Icon Legacy,,,,,,http://www.iconlegacy.com/,,4.0,119.75,508.73,wood/timber,,,40.7892247,-76.8730733,home,"[""https://cdn.prod.website-files.com/679210312567580e522699fd/67c16894732d78c68935d368_home_cape-min.avif"", ""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1689451fdea41231f9f5e_home_ranch-min.avif"", ""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1689209925117e63247a1_home_two-story-min.avif"", ""https://cdn.prod.website-files.com/679210312567580e522699fd/67c1689222922c314669d913_home_multi-family-min.avif"", ""https://cdn.prod.website-files.com/679210312567580e52269a33/68ac457cf7dcd0f3449ac91d_Featured%20Image.jpg""]",
698,Impact Housing,,,,,,http://www.impacthousing.global/,,,,,,,,34.051466,-118.25165,,,
699,Ironwood Homes,,,Canada,CAN,,http://www.ironwoodhomesinc.ca/,,,,,wood,,,46.1539217,-67.6027117,home,"[""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/401192e3-8946-41be-8c08-599530f6dae6/Ironwood.jpg"", ""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/0307d9db-fa28-446d-ad82-4e24380dadaf/Beige_Black%2BTrim%2B-%2BFront%2BView.jpg"", ""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/b2be5498-f5a3-4ae0-a1fa-8be86dc36189/MODULAR-1.jpg"", ""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/d62db33b-67a3-4436-bd65-9eb83a3d7dba/MODULAR-2.jpg"", ""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/7d44a621-0b8a-46d5-8a52-badd3f41afe1/Briar-ritz-exterior.jpg""]","[""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/1c9bc7a1-53e5-4fee-94c2-e8f67e1500dc/Ashcroft+3D.png"", ""https://images.squarespace-cdn.com/content/v1/65cbc20fd27c8c72d7692fa0/20a27c8c-24ff-4f30-a8e8-f0a8f4aacd75/Option+A+-+View+3.jpg""]"
700,Asahi Kasei Homes,Asahi Kasei Homes Corp.,"1-105 Kanda Jinbocho, Chiyoda-ku, Tokyo 101-8101, Japan",Japan,JPN,Tokyo,http://www.asahi-kasei.co.jp/asahi/en/aboutasahi/homes/,,,,,steel,,,35.696233,139.758605,home,"[""http://www.asahi-kasei.co.jp/company/subsidiaries/homes/images/index-img-01.jpg""]",
701,Daiwa House,"Daiwa House Industry Co., Ltd.","3-5-1, Nihonbashi, Chuo-ku, Tokyo 103-8212, Japan",Japan,JPN,Tokyo,http://www.daiwahouse.co.jp/English/index.html,,,,,steel,,,35.684685,139.774071,,,
703,フジ産業,フジ産業株式会社,"〒880-0916 宮崎県宮崎市恒久5744-1, Japan",Japan,JPN,Miyazaki,http://www.fuji-sangyou.co.jp/index.php,,,,,,,,31.875091,131.413494,,,
704,北都ハウス工業,北都ハウス工業株式会社,"宮城県仙台市若林区卸町東5丁目7-28, 日本",Japan,JPN,宮城県,http://www.hokuto-house.co.jp/,,,,,steel,,,38.237474,140.927696,home,,
705,Kenken,株式会社建研,"1-4-8 Nihonbashi Horidomecho, Chuo-ku, Tokyo 103-0012, Japan",Japan,JPN,Tokyo,http://www.kenken-pc.com/,,,,,concrete,,,35.690074,139.780886,industrial,"[""http://www.kenken-pc.com/images/top/img03.jpg"", ""http://www.kenken-pc.com/images/top/img01.jpg"", ""http://www.kenken-pc.com/images/top/img02.jpg""]",
706,郡リース,郡リース株式会社,,Japan,JPN,,http://www.kohri.co.jp/,,,,,steel,,,38.489665392,140.863362264,industrial,"[""http://www.kohri.co.jp/images/top.jpg"", ""http://www.kohri.co.jp/images/pickup_zeb.jpg"", ""http://www.kohri.co.jp/images/pickup_chogenbari.jpg"", ""http://www.kohri.co.jp/images/pickup_okikae.jpg"", ""http://www.kohri.co.jp/images/pickup01.jpg""]",
707,Misawa Homes,"Misawa Homes Co., Ltd.","2-4-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo 163-0833, Japan",Japan,JPN,Tokyo,http://www.misawa.co.jp/en/info/,,,,,steel,,,35.689634,139.692101,home,,
708,ナガワ,株式会社ナガワ,,Japan,JPN,,https://group.nagawa.co.jp/index.html,,,,,steel,,,35.681236,139.764936,industrial,"[""https://group.nagawa.co.jp/index/main/08/teaserItems2/0/binaryNodeName/products-img.jpg"", ""https://group.nagawa.co.jp/index/mv-slider/main/02/teaserItems1/0/binaryNodeName/modulebase_top.png"", ""https://group.nagawa.co.jp/index/mv-slider/main/02/teaserItems2/0/binaryNodeName/modulebase_top_r.png"", ""https://group.nagawa.co.jp/index/mv-slider/main/06/teaserItems1/0/binaryNodeName/okayama_1.jpg"", ""https://group.nagawa.co.jp/index/mv-slider/main/06/teaserItems2/0/binaryNodeName/okayama_02.jpg""]",
709,Nissei Build,"Nissei Build Kogyo Co., Ltd.","3-29-3, Kanda Ogawamachi, Chiyoda-ku, Tokyo 101-0052, Japan",Japan,JPN,Tokyo,http://www.nisseibuild.co.jp/en/,,,,,steel,,,35.697368,139.765549,industrial,,
