id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
623,Avrame,Avrame OÜ,"Punane tn 56, 13619 Tallinn, Estonia",Estonia,EST,NaN,https://www.avrame.com,NaN,11,23.0,120.0,wood,17700.0,650.0,59.438213,24.830491,home,"[""https://www.avrame.com/hp-hero.jpg"", ""https://www.avrame.com/footer1.jpg"", ""https://www.avrame.com/footer.jpg""]",
624,Ritsu,Ritsu AS,"Tehase 21, Viljandi, 71020, Estonia",Estonia,EST,Viljandi,https://www.ritsu.ee,NaN,10.0,50.0,200.0,wood,50000.0,1200.0,58.3668,25.5954,home,"[""https://ritsu.ee/wp-content/uploads/2020/02/karujarv-1.jpg"", ""https://ritsu.ee/wp-content/uploads/2017/11/IMG_2721_MarisTomba_välisvaade-330x180.jpg"", ""https://ritsu.ee/wp-content/uploads/2017/11/IMG_1090_välisvaade-330x180.jpg""]",
625,Finnlog,Finnlog OÜ,"Kopli 25, Tallinn, 10412, Estonia",Estonia,EST,NaN,https://www.finnlog.ee,NaN,15.0,40.0,300.0,wood,50000.0,1200.0,59.44817,24.70836,home,,
626,Greencube,Greencube OÜ,"Pirni 12, Tallinn, 10617, Estonia",Estonia,EST,NaN,https://greencube.ee,NaN,3,19.92,50.0,wood,25900.0,1331.5,59.4263826,24.6964014,home,"[""https://www.greencube.ee/wp-content/uploads/2025/03/IMG_9008-scaled222.jpg"", ""https://www.greencube.ee/wp-content/uploads/2025/03/IMG_303811-scaled.jpg""]",
627,Welement,Welement AS,"Suur-Sõjamäe 37A, Tallinn, 11415, Estonia",Estonia,EST,NaN,https://welement.ee,NaN,5.0,50.0,150.0,CLT,50000.0,1200.0,59.432029,24.799058,home,"[""https://welement.ee/static/03e77f6291805bd6a04c968895388226/8cb4c/eramaja.png"", ""https://welement.ee/static/c18f3886b997d2c0c326840d8af2ec6f/8cb4c/ridaelamud.png"", ""https://welement.ee/static/5c5d72a452eeb401bb6e0945a9c9179a/8cb4c/korter.png"", ""https://welement.ee/static/846548018ac8ec533acf97bd03f9fb77/8cb4c/fassaad.png"", ""https://welement.ee/static/a21ac3d98441b846f49403fc1d1b78f0/8cb4c/paju.png""]",
628,Contern Group,Contern S.A.,"Z.A.E. Triangle Vert, L-5691 Ellange, Luxembourg",Luxembourg,LUX,NaN,https://www.contern.lu,NaN,NaN,NaN,NaN,concrete,NaN,NaN,49.5824,6.2111,,,
629,Rubner Haus,Rubner Haus S.p.A.,"Via Nazionale, 4, 39030 Chienes BZ, Italy",Italy,ITA,South Tyrol,https://www.haus.rubner.com,NaN,20.0,60.0,400.0,wood,120000.0,2200.0,46.799,11.8281,home,"[""https://www.rubner.com/wp-content/uploads/2020/04/csm-aff7051-copy-2-b7016cf430.jpeg"", ""https://www.rubner.com/wp-content/uploads/2023/01/aff3518-copy.jpg"", ""https://www.rubner.com/wp-content/uploads/2023/02/aff2647-copy-scaled.jpg"", ""https://www.rubner.com/wp-content/uploads/2022/12/csm-aff4183-a-copy-c82c4549b5-scaled.jpeg"", ""https://www.rubner.com/wp-content/uploads/2025/12/aff1348-copia.jpg""]","[""https://www.rubner.com/wp-content/uploads/2026/01/r62-3669-1024x1280.jpg"", ""https://www.rubner.com/wp-content/uploads/2024/12/unbenannt.png""]"
630,Al Geemi & Partners,Al Geemi & Partners Contracting Company L.L.C.,"Al Geemi Building, Muroor Road, Al Nahyan Camp, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.algeemi.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN,industrial,"[""https://algeemi.com/wp-content/uploads/2026/01/Untitled-design-1-300x169.jpg""]",
631,Target Engineering Construction Company,Target Engineering Construction Company LLC,"Target Engineering Building, Zayed the First Street, Al Khalidiyah, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.targetengineering.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
632,Trojan General Contracting,Trojan General Contracting LLC,"Trojan Building, Al Muroor Road, Al Nahyan, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.trojanconstructiongroup.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
633,Square General Contracting,Square General Contracting Company L.L.C.,"Square General Tower, Al Mina, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.squaregc.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home,,
634,Al Mansouri 3B Construction,Al Mansouri 3B Construction LLC,"Building 123, Al Reem Island, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.almansouri3b.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,24.4953701,54.4052431,,,
635,Al Sahel Contracting Company,Al Sahel Contracting Company LLC,"Al Sahel Building, Al Muroor Street, 2nd Street, Al Dhafrah, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.alsahelcon.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,4.0,0.0,industrial,"[""https://alsahelcon.com/storage/524/Untitled-8.jpg"", ""https://alsahelcon.com/storage/431/alsahal.jpg"", ""https://alsahelcon.com/storage/438/WhatsApp-Image-2025-06-16-at-2.18.05-PM-(1).jpeg"", ""https://alsahelcon.com/storage/123/1-(52).jpg"", ""https://alsahelcon.com/storage/469/1095x694-.jpg""]",
636,Arabian Construction Company,Arabian Construction Company LLC,"Arabian Construction Company Building, Al Reem Island, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.accgroup.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,21.0,0.0,industrial,"[""https://accgroup.com/wp-content/uploads/2025/10/Decades-of-Building-with-impact-scaled.jpg"", ""https://accgroup.com/wp-content/uploads/2025/10/Address-Fountain-Views-3-1024x768.jpg"", ""https://accgroup.com/wp-content/uploads/2025/10/almas-tower-03-1024x682.jpg"", ""https://accgroup.com/wp-content/uploads/2025/10/Emirates-Palace-Cover-1024x576.webp"", ""https://accgroup.com/wp-content/uploads/2025/10/Etihad-Towers-Header-Imagejpg-1024x670.webp""]",
637,CSCEC Middle East,China State Construction Engineering Corporation Middle East (L.L.C.),"Al Reem Island, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.chinaconstruction.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,24.4953701,54.4052431,,,
638,Eversendai Construction,Eversendai Engineering LLC,"Al Reem Island, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.eversendai.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,24.4953701,54.4052431,industrial,"[""https://www.eversendai.com/wp-content/uploads/2024/09/Museum-of-the-Future-img1.jpg"", ""https://www.eversendai.com/wp-content/uploads/2024/09/KIFAF-Development-Phase-2-img3.jpg"", ""https://www.eversendai.com/wp-content/uploads/2024/08/Lusail-Plaza-Towers-3-4.jpg"", ""https://www.eversendai.com/wp-content/uploads/2024/08/Hamad-International-Airport.jpg"", ""https://www.eversendai.com/wp-content/uploads/2024/07/Structural-steel-Erection.jpg""]",
639,Arabtec Holding,Arabtec Holding PJSC,"Arabtec Construction LLC, Al Maqam Tower, 27th Floor, Abu Dhabi Global Market Square, Al Maryah Island, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.arabtecholding.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.0,,,
640,Al Jaber Group,Al Jaber Group of Companies,"Al Jaber Building, Al Muroor Road, Al Nahyan, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.aljaber.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
641,Al Fara'a Construction Group,Al Fara'a General Contracting Company LLC,"Al Fara'a Tower, Al Fara'a Street, Al Nahyan, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.alfaraagroup.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,10.0,0.0,,,
642,Amana Contracting & Steel Buildings,Amana Contracting & Steel Buildings LLC,"Building 7, Mussafah Industrial Area, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.amanabuildings.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,24.373808,54.4879389,industrial,"[""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/R3_03351-1-1920x1281.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/DSC_3782-Sep-17-20-1920x1281.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/04/dubox-site-2-1920x1440.png.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/03/0M6A6918-1920x1191.jpg.webp"", ""https://www.groupamana.com/wp-content/webp-express/webp-images/doc-root/wp-content/uploads/2022/03/img-4.jpg.webp""]",
643,Pivot Engineering & General Contracting,Pivot Engineering & General Contracting Co. LLC,"Pivot Tower, Al Bateen, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.pivot.ae,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
644,Unibuild Group,Unibuild Group LLC,"Building 123, Airport Road, Al Mushrif, Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.unibuildgroup.com,NaN,5.0,45.0,250.0,steel,150000.0,3000.0,NaN,NaN,,"[""https://img1.wsimg.com/isteam/ip/29ae36b9-82d1-4584-b07b-c4d407fb2ce1/Unibuild-Logo-With-Strapline-FINAL.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=h:500,cg:true""]",
645,Gulf Precast Concrete Co.,NaN,NaN,United Arab Emirates,ARE,Abu Dhabi,https://www.gulfprecast.ae/,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN,industrial,,
646,Advanced Construction Technology Services,Advanced Construction Technology Services LLC,"Electra Street, Al Markaziyah, Abu Dhabi, United Arab Emirates",United Arab Emirates,ARE,Abu Dhabi,https://www.acts-int.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.4773291,54.3527945,industrial,,
647,DuBox,DuBox Precast Products Industrial LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubox.me,NaN,NaN,130000.0,130000.0,concrete,NaN,NaN,24.9968326,55.1208099,home,"[""https://www.dubox.me/wp-content/uploads/2019/03/Engineered2-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2019/03/modular-construction2-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2019/03/modular-manufacturing-c.jpg"", ""https://www.dubox.me/wp-content/uploads/2021/08/dubox1.png"", ""https://www.dubox.me/wp-content/uploads/2021/08/DSC04890-scaled.jpg""]",
648,Karmod Prefabricated Technologies,Karmod Prefabricated Technologies FZE,"Building 7, Dubai Airport Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://karmod.ae/,NaN,5.0,45.0,150.0,steel,150000.0,2000.0,25.2610452,55.3729259,home,"[""https://karmod.ae/images/menu/kapak/modern-steel-frame-homes.jpg"", ""https://karmod.ae/images/menu/kapak/prefab-homes.jpg"", ""https://karmod.ae/images/menu/kapak/البيوت-الجاهزة.jpg"", ""https://karmod.ae/images/menu/kapak/بيوت-جاهزة-للبيع.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-houses.jpg""]","[""https://karmod.ae/images/menu/kapak/prefabricated-homes-technical-specifications.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-model-houses-photos.jpg""]"
649,Prefab UAE,NaN,"Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.prefabuae.com,NaN,NaN,nan,nan,steel,nan,nan,25.125063,55.2183603,home,"[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-01-at-8.18.51-AM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-04-at-2.05.39-PM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/09/Prefab-Solution.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2024/07/photo-collage.png.png?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/19-2-309x363.webp?media=1751091902""]",
650,Speed House Group,Speed House Group of Companies,"Speed House Building, Al Khabaisi, Deira, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.speedhouse.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.3814091,55.4802702,home,,
651,Byldis Middle East,Byldis Middle East FZE,"Dubai Silicon Oasis, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.byldis.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,25.1212,55.3917,panels,"[""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_Home_Header_812x812_02-812x812.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443Totaalconcep-1.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443Enkelschalig-1.jpg"", ""https://byldis.com/wp-content/uploads/2025/12/BYLDIS_web_Oplossingen_330x443HybridePrefab.jpg"", ""https://byldis.com/wp-content/uploads/2025/11/heidelberg-Byldis.jpg""]",
652,Gulf Precast,Gulf Precast Concrete Co. LLC,"Jebel Ali Industrial Area 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.gulfprecast.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,24.9968326,55.1208099,,,
653,Algeco,Algeco Group,"Jebel Ali Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.algeco.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.0102931,55.0878277,industrial,"[""https://www.algeco.com/sites/default/files/2023-12/Canberra-Health-2.jpeg""]",
654,Red Sea Housing Services,Red Sea Housing Services Company,"Office 105, Building 12, Dubai Design District, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.redseahousing.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.1883375,55.2974839,industrial,,
655,Elematic,NaN,NaN,United Arab Emirates,ARE,Dubai,https://www.elematic.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,61.1777445,23.8701904,panels,,
656,TSSC Group,Technical Supplies & Services Co. LLC,"TSSC Building, Al Qusais Industrial Area No. 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.tsscuae.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN,,,
657,Emirates Building Systems,Emirates Building Systems Co LLC,"Dubai Investments Park, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.ebsl.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.002396,55.172058,industrial,"[""https://www.ebsl.com/assets/images/products/product01.jpg"", ""https://www.ebsl.com/assets/images/products/product02.jpg"", ""https://www.ebsl.com/assets/images/products/product04.jpg"", ""https://www.ebsl.com/assets/images/products/product03.jpg"", ""https://www.ebsl.com/assets/images/products/steel-decking.jpg""]",
658,Cladtech International,Cladtech International LLC,"Dubai Investment Park 2, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.cladtech-int.com,NaN,NaN,NaN,NaN,composite,NaN,NaN,24.9744463,55.2119145,industrial,"[""https://www.cladtech-int.com/uploads/project/hero_image/134/landing_Al_Fattan_1.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/131/landing_KAFD_4.10_2.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/130/landing_KAFD_1.11_3.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/128/landing_Prince_Mohammad_Bin_Abdulaziz_Int_Airport_1.jpg"", ""https://www.cladtech-int.com/uploads/project/hero_image/133/landing_Tamkeen_Tower_1.jpg""]",
659,BK Gulf LLC,BK Gulf LLC,"Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.bkgulf.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.125063,55.2183603,industrial,"[""https://www.bkgulf.com/images/librariesprovider2/our-projects/gulf-img-01.jpg?sfvrsn=4802bbd7_1"", ""https://www.bkgulf.com/images/librariesprovider2/our-projects/gulf-img-02.jpg?sfvrsn=7166d9ab_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/banner-img-02.jpg?sfvrsn=2b1603cf_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/new-banner-3.jpg?sfvrsn=c28985f9_1"", ""https://www.bkgulf.com/images/librariesprovider2/corporate-responsibilities-section/banner-slid-img-2.jpg?sfvrsn=708b1c7e_1""]",
660,Al Shirawi Contracting Company,Al Shirawi Contracting Company LLC,"Al Shirawi Contracting Company LLC, Al Quoz Industrial Area 4, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alshirawi.com/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
661,Danube Homes,Danube Building Materials FZCO,"Jebel Ali Free Zone, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.danubehome.com,NaN,NaN,NaN,NaN,composite,NaN,NaN,25.010656,55.061838,,,
662,Cemex Topmix,Cemex Topmix LLC,"Ras Al Khor Industrial Area 2, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.cemex.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,25.1762818,55.3630256,panels,,
663,Al Naboodah Construction Group,Al Naboodah Construction Group LLC,"Al Awir Road, Al Khawaneej, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alnaboodah.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
664,Atlas Continent Contracting,Atlas Continent Contracting LLC,"Office 204, Al Shafar Building, Al Barsha 1, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://atlascontinent.ae,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN,,,
665,Dubai Modular Homes,Dubai Modular Homes LLC,"Building 15, Sheikh Zayed Road, Al Qouz Industrial Area, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubaimodularhomes.com,NaN,8.0,45.0,250.0,steel,150000.0,4000.0,NaN,NaN,home,,
666,Eco Prefab Homes,NaN,NaN,United Arab Emirates,ARE,Dubai,https://ecoprefabhomes.ae,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
667,Hitech Modular Buildings,Hitech Modular Buildings LLC,"Building 7, Dubai Investment Park, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.hitechmodular.com,NaN,5.0,50.0,200.0,steel,150000.0,3000.0,24.9744463,55.2119145,home,,
668,Emaar Industries & Investments,Emaar Industries & Investments (P.S.C.),"Emaar Square, Building 2, Downtown Dubai, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.eiicorporation.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.193318,55.279619,,,
669,Al Futtaim Construction,Al Futtaim Engineering and Technologies,"Al Futtaim Group Building, Dubai Festival City, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.alfuttaim.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.224522,55.352435,,,
670,Dubai Precast,Dubai Precast LLC,"Dubai Industrial City, Saih Shuaib, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.dubaiprecast.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,25.0173,55.209,,,
671,Modern Prefab Systems,Modern Prefab Systems LLC,"Building 12, Al Quoz Industrial Area 3, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.modernprefabsystems.com,NaN,5.0,50.0,200.0,steel,150000.0,3000.0,25.125063,55.2183603,,,
672,Advanced Concrete Technologies,Advanced Concrete Technologies LLC,NaN,United Arab Emirates,ARE,Dubai,https://www.actech.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN,,,
673,National Industries Park,Economic Zones World,"National Industries Park, Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,ARE,Dubai,https://www.jafza.ae/en/national-industries-park,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,industrial,,
674,Emirates Beton,Emirates Beton Ready Mix LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.ebrm.ae,NaN,NaN,NaN,NaN,concrete,NaN,NaN,25.3140805,55.4146956,,,
675,Al Hamra Group,Al Hamra Group LLC,NaN,United Arab Emirates,ARE,Sharjah,https://www.alhamra.ae,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,home,"[""https://www.alhamra.ae/media/rkipmlry/al-hamra-village-1-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/lk5h2unt/falcon-island-3.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/zaondxk3/bab-al-bahr-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/kvvfutjt/mr-2-min.jpg?width=475&height=398"", ""https://www.alhamra.ae/media/nxelgma1/waldorf-astoria-1-min.jpg?width=475&height=398""]",
676,Bee'ah Prefabricated Solutions,Bee'ah Prefabricated Solutions LLC,"Bee'ah Headquarters, Al Sa'ada Street, Al Rahmaniya Area, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.beeah.ae,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.343672,55.458986,,"[""https://www.beeahgroup.com/wp-content/uploads/Inagugration-Image-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-1-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-2-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/ZHA-_-BEEAH-HQ-5-900x507-c-default.jpg"", ""https://www.beeahgroup.com/wp-content/uploads/2021/06/Beeah_Generic_IMG_Optimised_3-900x507-c-default.jpg""]",
677,Al Baddad International,Al Baddad International LLC,"Al Baddad Building, Al Mina Street, Al Khan, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.albaddadintl.com,NaN,5.0,45.0,250.0,steel,100000.0,2200.0,7.0,0.0,industrial,"[""https://albaddad.com/wp-content/uploads/2025/08/Prefabricated-Modular-Buildings.jpg"", ""https://albaddad.com/wp-content/uploads/2025/08/Steel-Structures.jpg"", ""https://albaddad.com/wp-content/uploads/2025/08/aluminum-structures.jpg"", ""https://albaddad.com/wp-content/uploads/2025/09/Albaddad-Smart-Structure-1.jpg"", ""https://albaddad.com/wp-content/uploads/2025/09/Albaddad-Inverted-Smart-Structure.jpg""]",
678,Karmod Prefabricated Building Technologies,Karmod Prefabricated Building Technologies LLC,"Building No. 19, Al Mamzar Business Center, Al Nahda Street, Al Nahda, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.karmod.ae,NaN,15.0,35.0,150.0,steel,50000.0,2000.0,NaN,NaN,home,"[""https://karmod.ae/images/menu/kapak/modern-steel-frame-homes.jpg"", ""https://karmod.ae/images/menu/kapak/prefab-homes.jpg"", ""https://karmod.ae/images/menu/kapak/البيوت-الجاهزة.jpg"", ""https://karmod.ae/images/menu/kapak/بيوت-جاهزة-للبيع.jpg"", ""https://karmod.ae/images/menu/kapak/prefabricated-houses.jpg""]",
679,Al Zayed Shades & Tents,Al Zayed Shades & Tents Industry LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.alzayedshades.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.3140805,55.4146956,industrial,"[""https://www.alzayedshades.com/wp-content/uploads/2018/02/carparkingshades-menu-1.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/tensile-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/refugeetents-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/02/tents-menu.jpg"", ""https://www.alzayedshades.com/wp-content/uploads/2018/01/4-2-300x225.jpg""]",
680,Space Box,Space Box Prefab Building System LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.spaceboxuae.com,NaN,5.0,50.0,200.0,steel,150000.0,3000.0,25.3140805,55.4146956,home,,
681,Prefab UAE,Prefab Building Solutions LLC,"Office 17, Al Thiqah Building, Al Qasimia, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.prefabuae.com,NaN,5,50.0,200.0,steel,12600.0,1500.0,43.0,0.0,home,"[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-01-at-8.18.51-AM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/10/WhatsApp-Image-2023-10-04-at-2.05.39-PM.jpeg?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/09/Prefab-Solution.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/19-2-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/20-1-309x363.webp?media=1751091902""]","[""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/14-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/ALC-BS-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/ALC-BG-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/18-1-309x363.webp?media=1751091902"", ""https://usercontent.one/wp/prefabuae.com/wp-content/uploads/2023/08/AlC-111-309x363.webp?media=1751091902""]"
682,Mabani Steel,Mabani Steel LLC,"Plot No. 1, Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.mabanisteel.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN,industrial,"[""https://www.mabanisteel.com/assets/mabani/services1-8664b269c79ea3776c0d12eaf1d11f98022239cfb32f71d12a80acf4c1c8a6a2.jpg"", ""https://www.mabanisteel.com/assets/mabani/services2-c3d128117de57b846ca2cf82a5107b6cc38a44399b2884e7efb408ffb58d8472.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/75/thumbnail_Hamriyah_Independent_Power_Project_1.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/50/thumbnail_Avenues_Mall_Silicon_Oasis_Final.jpg"", ""https://www.mabanisteel.com/uploads/project/hero_image/77/thumbnail_1.jpg""]","[""https://www.mabanisteel.com/uploads/project/hero_image/72/thumbnail_AE1-2005_GL_1-50_L-M.JPG""]"
683,Al Shafar Steel Engineering LLC,Al Shafar Steel Engineering LLC,"Industrial Area 15, Sharjah, United Arab Emirates",United Arab Emirates,ARE,Sharjah,https://www.asse.ae,NaN,NaN,NaN,NaN,steel,NaN,NaN,25.3140805,55.4146956,industrial,,
