id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
310,Eco House,Eco House Manufacturing SIA,"123 Green Street, Riga, LV-1010, Latvia",Latvia,LVA,Riga,https://www.ecohouse.lv,,8.0,45.0,180.0,wood,50000.0,1200.0
311,HUS.LV,SIA HUS.LV,"Dārza iela 3, Mārupe, LV-2167, Latvia",Latvia,LVA,,https://hus.lv,,5.0,60.0,200.0,wood,50000.0,1200.0
312,Nordic Homes,Nordic Homes Ltd.,"Anniņmuižas bulvāris 43A, Rīga, LV-1067, Latvia",Latvia,LVA,,https://nordichomes.lv,,5.0,35.0,150.0,wood,70000.0,1500.0
313,TimberART,SIA TimberART,"Lāčplēša iela 20, Riga, LV-1011, Latvia",Latvia,LVA,Riga,https://www.timberart.lv,,5.0,50.0,200.0,timber,50000.0,1000.0
314,Kodumaja,Kodumaja AS,"Võru tn 2, 51013 Tartu, Estonia",Estonia,EST,Tartu,https://www.kodumaja.ee,,10.0,50.0,200.0,wood,50000.0,1500.0
315,Akso-Haus,Akso-Haus OÜ,"Kesk tee 5, Kumna küla, Harku vald, Harju maakond, 76614, Estonia",Estonia,EST,Harju,https://aksohaus.ee,,6.0,28.0,150.0,wood,40000.0,1500.0
316,Harmet,Harmet OÜ,"Linnuse 1, Kumna, 76614 Harjumaa, Estonia",Estonia,EST,,https://www.harmet.ee,,10.0,20.0,150.0,wood,15000.0,1200.0
317,Matek,Matek AS,"Allika tee 2, Saku, 75501, Estonia",Estonia,EST,,https://www.matek.ee,,10.0,60.0,200.0,wood,50000.0,1200.0
318,Q-haus,Q-haus Baltic OÜ,"Betooni 6, Tallinn, 11415, Estonia",Estonia,EST,,https://www.qhaus.eu,,10.0,25.0,200.0,wood,50000.0,1500.0
319,EstNor,EstNor OÜ,"Männiku tee 96, 11216 Tallinn, Estonia",Estonia,EST,,https://www.estnor.ee,,5.0,50.0,200.0,wood,50000.0,1000.0
320,Nordic Houses,Nordic Houses KT OÜ,"Võrtsjärve tee 5, Viljandi, 71024, Estonia",Estonia,EST,Viljandi,,,7.0,30.0,200.0,wood,60000.0,1300.0
321,Timbeco,OÜ Timbeco Woodhouse,"Põrguvälja tee 25, Lehetu küla, Saue vald, 76402, Estonia",Estonia,EST,,https://timbeco.ee,,10.0,30.0,250.0,wood,50000.0,1200.0
322,KMT Prefab,KMT Prefab OÜ,"Tartu mnt 63, 10115 Tallinn, Estonia",Estonia,EST,Tartu,https://www.kmtprefab.ee,,5.0,50.0,150.0,wood,50000.0,1000.0
323,Avrame,Avrame OÜ,"Punane tn 56, 13619 Tallinn, Estonia",Estonia,EST,,https://www.avrame.com,,11.0,23.0,120.0,wood,17700.0,650.0
324,Omatalo,Omatalo Eesti OÜ,"Pärnu mnt 139c, Tallinn, 11317, Estonia",Estonia,EST,Pärnu,,,15.0,80.0,250.0,wood,70000.0,1200.0
325,Ritsu,Ritsu AS,"Tehase 21, Viljandi, 71020, Estonia",Estonia,EST,Viljandi,https://www.ritsu.ee,,10.0,50.0,200.0,wood,50000.0,1200.0
326,Matek,AS Matek,"Rukki tee 1, Kumna küla, Harku vald, 76614 Harjumaa, Estonia",Estonia,EST,,https://www.matek.ee,,5.0,60.0,250.0,wood,80000.0,1500.0
327,Econan,ECONAN OÜ,"Vasara 50, Tallinn, 11415, Estonia",Estonia,EST,,,,5.0,30.0,150.0,wood,50000.0,1200.0
328,Saare Erek,Saare Erek AS,"Tallinna 58, Kuressaare, 93818, Estonia",Estonia,EST,,,,5.0,60.0,200.0,wood,50000.0,1000.0
329,Finnlog,Finnlog OÜ,"Kopli 25, Tallinn, 10412, Estonia",Estonia,EST,,https://www.finnlog.ee,,15.0,40.0,300.0,wood,50000.0,1200.0
330,Greencube,Greencube OÜ,"Pirni 12, Tallinn, 10617, Estonia",Estonia,EST,,https://greencube.ee,,5.0,25.0,120.0,wood,30000.0,1500.0
331,Welement,Welement AS,"Suur-Sõjamäe 37A, Tallinn, 11415, Estonia",Estonia,EST,,https://welement.ee,,5.0,50.0,150.0,CLT,50000.0,1200.0
332,Luxmodul,Luxmodul S.A.,,,,,,,,,,,,
333,Clever Home S.à r.l.,,,,,,,,,,,,,
334,Ecopan S.à r.l.,,,,,,,,,,,,,
335,Bongert Luxmodul,Bongert Luxmodul S.à r.l.,"7 Rue Pierre Federspiel, 1512 Luxembourg, Luxembourg",,,,,,5.0,45.0,150.0,wood,75000.0,1500.0
336,Contern Group,Contern S.A.,"Z.A.E. Triangle Vert, L-5691 Ellange, Luxembourg",,,,https://www.contern.lu,,,,,concrete,,
337,Wooden Homes Luxembourg,Wooden Homes Luxembourg S.A.,"12 Rue de l'Industrie, L-8399 Windhof, Luxembourg",United States,USA,,,,5.0,80.0,200.0,wood,150000.0,2000.0
338,LuxPrefab,LuxPrefab S.A.,"12 Rue de la Faïencerie, L-1510 Luxembourg, Luxembourg",,,,,,5.0,45.0,180.0,CLT,75000.0,1800.0
339,EcoLuxHome S.à r.l.,,,,,,,,,,,,,
340,Cyprus Prefab Homes Ltd,,,,,,,,,,,,,
341,EcoModular Cyprus,EcoModular Homes Ltd.,"123 Green Road, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,40.0,150.0,wood,50000.0,1200.0
342,Modular Solutions Cyprus,Modular Solutions Cyprus Ltd,,,,,,,,,,,,
343,Green Prefab Homes Cyprus,Green Prefab Homes Cyprus Ltd.,"123 Green Street, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,45.0,150.0,wood,55000.0,1200.0
344,Cyprus Luxury Modular Homes,Cyprus Luxury Modular Homes Ltd,"123 Luxury Lane, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,50.0,200.0,steel,75000.0,1500.0
345,Sustainable Build Cyprus,,,,,,,,,,,,,
346,EcoPanel Homes Cyprus,EcoPanel Homes Ltd.,"123 Eco Street, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,50.0,200.0,composite,50000.0,1000.0
347,Smart Kit Homes Cyprus,Smart Kit Homes Ltd,"123 Example Street, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,60.0,200.0,wood,50000.0,1000.0
348,Cyprus Modular Living,Cyprus Modular Living Ltd.,"123 Example Street, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,45.0,150.0,wood,50000.0,1200.0
349,Cyprus Panelized Homes,Cyprus Panelized Homes Ltd,"123 Example Street, Nicosia, 1010, Cyprus",United States,USA,,,,5.0,45.0,150.0,wood,75000.0,1600.0
350,Rubner Haus,Rubner Haus S.p.A.,"Via Nazionale, 4, 39030 Chienes BZ, Italy",Italy,ITA,,https://www.haus.rubner.com,,20.0,60.0,400.0,wood,120000.0,2200.0
